iso3,country,disaggregation,disagg.value,region,subregion,section,stunting_2000,stunting_2001,stunting_2002,stunting_2003,stunting_2004,stunting_2005,stunting_2006,stunting_2007,stunting_2008,stunting_2009,stunting_2010,stunting_2011,stunting_2012,stunting_2013,stunting_2014,stunting_2015,stunting_2016,stunting_2017,stunting_2018,stunting_2019,stunting_2020,wasting_2000,wasting_2001,wasting_2002,wasting_2003,wasting_2004,wasting_2005,wasting_2006,wasting_2007,wasting_2008,wasting_2009,wasting_2010,wasting_2011,wasting_2012,wasting_2013,wasting_2014,wasting_2015,wasting_2016,wasting_2017,wasting_2018,wasting_2019,wasting_2020,overweight_2000,overweight_2001,overweight_2002,overweight_2003,overweight_2004,overweight_2005,overweight_2006,overweight_2007,overweight_2008,overweight_2009,overweight_2010,overweight_2011,overweight_2012,overweight_2013,overweight_2014,overweight_2015,overweight_2016,overweight_2017,overweight_2018,overweight_2019,overweight_2020,coexistence_2000,coexistence_2001,coexistence_2003,coexistence_2005,coexistence_2007,coexistence_2008,coexistence_2009,coexistence_2010,coexistence_2011,coexistence_2012,coexistence_2013,coexistence_2014,coexistence_2015,coexistence_2016,coexistence_2017,coexistence_2018,coexistence_2019,coexistence_2020,lbw_2000,lbw_2001,lbw_2002,lbw_2003,lbw_2004,lbw_2005,lbw_2006,lbw_2007,lbw_2008,lbw_2009,lbw_2010,lbw_2011,lbw_2012,lbw_2013,lbw_2014,lbw_2015
MUS,Mauritius,sex,Girls,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,sex,Girls Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,sex,Male,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,sex,Male Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,age,0-23 months,Africa,Eastern Africa,Child (under-5) nutrition status,42.88,,49.91,,45.66,,45.78,,,,41.23,,,,35.56,31.47,22.62,37.65,37.74,41.02,,11.58,,9.86,,8.74,,6.28,,,,6.46,,,,5.55,3.65,5.98,3.22,1.67,0.82,,8.36,,10.17,,11.84,,12.19,,,,11.93,,,,7.16,7.6,5.21,2.74,3.88,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,age,24-35 months,Africa,Eastern Africa,Child (under-5) nutrition status,66.35,,64.64,,58.87,,61.57,,,50.8,55.06,,,,52.74,42.58,44.03,44.51,42.99,45.52,,5.15,,4.58,,5.34,,3.16,,,1.2,2.72,,,,3.82,2.33,6.99,2.07,0.28,0.47,,8.86,,10.47,,8.67,,11.3,,,4.7,8.89,,,,4,2.7,3.16,1.5,3.52,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,age,36-47 months,Africa,Eastern Africa,Child (under-5) nutrition status,64.65,,64.7,,58.84,,59.48,,,59.3,52.25,,,,47.35,44.87,36.64,40.25,41.11,40.54,,2.42,,3.4,,3.63,,1.94,,,1.2,2.48,,,,2.21,1.87,3.03,1.83,1.14,0.35,,10.7,,10.06,,8.88,,10.74,,,5.1,7.29,,,,4.48,3.07,2.73,1.05,1.72,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,age,48-59 months,Africa,Eastern Africa,Child (under-5) nutrition status,59.63,,62.73,,56.1,,53.34,,,53.7,46.82,,,,39.23,35.46,40.12,34.74,34.03,35.35,,1.62,,3.34,,4.37,,2.44,,,1,1.88,,,,2.08,2.62,1.88,2.12,2.03,0.79,,7.79,,8.79,,9.08,,9.42,,,3.2,4.78,,,,2.65,2.46,0.35,0.75,0.37,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Free from,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Overweight alone,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Stunting alone,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Stunting and overweight,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Wasting alone,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,
MWI,Malawi,all,Wasting and stunting,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,
MWI,Malawi,all,,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.22,16.86,16.51,16.21,15.95,15.75,15.59,15.49,15.4,15.3,15.19,15.04,14.88,14.73,14.58,14.46
MWI,Malawi,education,None or primary,Africa,Eastern Africa,Child (under-5) nutrition status,54.42,,,,53.83,,54.53,,,,49.04,,,,44.08,39.15,,,,,,6.67,,,,6.51,,4.08,,,,4.38,,,,3.94,2.71,,,,,,8.65,,,,9.9,,11.35,,,,8.84,,,,4.86,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,education,Secondary or higher,Africa,Eastern Africa,Child (under-5) nutrition status,32.39,,,,38.37,,40.91,,,,37.72,,,,33.95,28.66,,,,,,5.48,,,,5.73,,4.93,,,,2.75,,,,3.13,3.27,,,,,,7.45,,,,11.65,,10.9,,,,9.15,,,,6.07,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,location,Rural,Africa,Eastern Africa,Child (under-5) nutrition status,56.91,,59.05,,53.95,,54.56,,,50.2,48.42,,,,43.24,39.09,35.69,,,,,7.05,,6.52,,6.21,,3.85,,,1.9,4.34,,,,3.92,2.7,4.39,,,,,8.95,,10.06,,10.1,,11.7,,,4.9,9.01,,,,4.74,4.6,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,location,Urban,Africa,Eastern Africa,Child (under-5) nutrition status,40.08,,50.72,,42.82,,44.74,,,38,40.66,,,,36.23,25.59,25.1,,,,,5.21,,4.44,,6.94,,5.95,,,1.1,2.32,,,,2.93,3.31,8.05,,,,,8.1,,9.51,,10.62,,9.07,,,4.8,9.18,,,,7.41,4.65,11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,pregnancy,All women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,pregnancy,Non-pregnant women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,pregnancy,Pregnant women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Both,Africa,Eastern Africa,Child (under-5) nutrition status,54.66,,58.26,,52.54,,53.09,,,48.8,47.28,,,,42.4,37.39,34.65,39.33,38.99,40.91,,6.8,,6.32,,6.3,,4.17,,,1.8,4.04,,,,3.81,2.77,4.75,2.39,1.3,0.62,,8.83,,10.01,,10.17,,11.31,,,4.9,9.03,,,,5.06,4.6,3.17,1.65,2.55,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Boys,Africa,Eastern Africa,Child (under-5) nutrition status,56.68,,61.25,,55.12,,55.3,,,52.4,51.3,,,,45.67,39.27,35.63,43.53,41.36,44.1,,6.7,,6.96,,6.99,,4.76,,,2,4.34,,,,4.28,3.37,3.89,2.51,1.67,0.42,,9.75,,11.05,,10.45,,11.9,,,6.2,10.1,,,,5.62,5.94,5.21,2.41,2.73,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Boys Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Female,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Female Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Girls,Africa,Eastern Africa,Child (under-5) nutrition status,52.71,,55.48,,50.02,,50.94,,,45.6,43.47,,,,39.11,35.62,33.7,35.22,36.62,37.78,,6.9,,5.72,,5.63,,3.58,,,1.6,3.75,,,,3.32,2.21,5.58,2.28,0.93,0.82,,7.94,,9.03,,9.89,,10.73,,,3.7,8.01,,,,4.5,3.34,1.21,0.9,2.36,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Girls Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Male,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,sex,Male Projection,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,wealth,Highest,Africa,Eastern Africa,Child (under-5) nutrition status,39.06,,,,38.41,,44.05,,,,35.98,,,,33.58,24.8,17.76,,,,,5.69,,,,5.53,,4.24,,,,1.98,,,,3.24,3.26,4.24,,,,,8.86,,,,10.31,,10.34,,,,10.28,,,,6.69,4.94,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,wealth,Lowest,Africa,Eastern Africa,Child (under-5) nutrition status,62.2,,,,57.69,,57.47,,,,56.14,,,,48.69,45.7,42.12,,,,,8.43,,,,7.31,,5.08,,,,5.11,,,,4.79,2.74,3.26,,,,,9.73,,,,10.23,,11.01,,,,9.45,,,,5.07,4.09,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,wealth,Middle,Africa,Eastern Africa,Child (under-5) nutrition status,58.86,,,,56.32,,54.04,,,,46.86,,,,43.63,37.14,32.01,,,,,6.46,,,,6.04,,3.86,,,,4.56,,,,3.38,3.22,7.34,,,,,8.25,,,,10.08,,11.24,,,,8.98,,,,4.41,4.82,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,wealth,Second highest,Africa,Eastern Africa,Child (under-5) nutrition status,53.27,,,,50.02,,52.53,,,,46.57,,,,39.13,33.7,35.24,,,,,6.04,,,,6.12,,4.38,,,,3.6,,,,2.84,2.2,2.35,,,,,9.54,,,,8.83,,12.25,,,,8.48,,,,4.67,4.53,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Malawi,wealth,Second lowest,Africa,Eastern Africa,Child (under-5) nutrition status,56.67,,,,56.9,,56.15,,,,50.84,,,,43.9,40.39,35.52,,,,,6.98,,,,6.39,,3.22,,,,4.8,,,,4.38,2.56,5.91,,,,,7.76,,,,11.35,,11.73,,,,8.17,,,,4.75,4.79,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,age,0-23 months,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,age,24-35 months,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,20,,,,,,,,,18.4,23.5,,,26.3,,,,,,,,12,,,,,,,,,6.7,10.5,,,7.2,,,,,,,,5.5,,,,,,,,,8.8,7.2,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,age,36-47 months,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,18.6,,,,,,,,,15.7,20.4,,,18.5,,,,,,,,10.6,,,,,,,,,5.5,11.7,,,6.3,,,,,,,,7,,,,,,,,,10.7,7,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,age,48-59 months,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,18,,,,,,,,,10.8,19.2,,,19.3,,,,,,,,10.2,,,,,,,,,6,13.6,,,12.6,,,,,,,,6.6,,,,,,,,,7.4,7.7,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,all,,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,9.91,9.92,9.98,10.08,10.22,10.38,10.55,10.73,10.9,11.07,11.21,11.31,11.38,11.39,11.35
MYS,Malaysia,education,None or primary,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,education,Secondary or higher,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,location,Rural,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,21.2,,,,,,,,,20,23.3,,,,,,,,,,,13,,,,,,,,,7.3,11.7,,,,,,,,,,,4.4,,,,,,,,,6.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,location,Urban,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,15.3,,,,,,,,,16.8,19.2,,,,,,,,,,,13.3,,,,,,,,,8.3,11.4,,,,,,,,,,,6.7,,,,,,,,,7.5,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,pregnancy,All women,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,pregnancy,Non-pregnant women,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,pregnancy,Pregnant women,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Both,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,17.5,,,,,,,,,17.7,20.7,,,21.8,,,,,,,,13.2,,,,,,,,,8,11.5,,,9.7,,,,,,,,5.8,,,,,,,,,7.1,6,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Boys,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,17.8,,,,,,,,,17.8,22.2,,,20.2,,,,,,,,14.6,,,,,,,,,9.3,13.3,,,11.3,,,,,,,,6.2,,,,,,,,,7.7,5.4,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Boys Projection,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Female,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Female Projection,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Girls,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,17.3,,,,,,,,,17.6,19.2,,,23.5,,,,,,,,11.7,,,,,,,,,6.7,9.7,,,7.9,,,,,,,,5.5,,,,,,,,,6.5,6.6,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Girls Projection,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Male,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,sex,Male Projection,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Highest,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,18.3,,,,13.5,,,,,,,,,,,,,,,,,6.5,,,,9.8,,,,,,,,,,,,,,,,,10.1,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Lowest,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,18.9,,,,24.4,,,,,,,,,,,,,,,,,8.2,,,,7.8,,,,,,,,,,,,,,,,,9,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Middle,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,14.5,,,,15.4,,,,,,,,,,,,,,,,,10.1,,,,14.5,,,,,,,,,,,,,,,,,4.3,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Second highest,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,17.2,,,,21.8,,,,,,,,,,,,,,,,,7.8,,,,7.6,,,,,,,,,,,,,,,,,6.6,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,wealth,Second lowest,Asia,South-eastern Asia,Child (under-5) nutrition status,,,,,,,,,,,,,,,,20.2,,,,28.1,,,,,,,,,,,,,,,,,8,,,,9.6,,,,,,,,,,,,,,,,,5.1,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,age,0-23 months,Africa,Southern Africa,Child (under-5) nutrition status,24.22,,,,,,,26.33,,,,,,17.49,,,,,,,,12.32,,,,,,,9.27,,,,,,11.33,,,,,,,,4.61,,,,,,,6.63,,,,,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,age,24-35 months,Africa,Southern Africa,Child (under-5) nutrition status,32.49,,,,,,,35.63,,,,,,33.99,,,,,,,,7.4,,,,,,,5.09,,,,,,4.36,,,,,,,,2.19,,,,,,,3.5,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,age,36-47 months,Africa,Southern Africa,Child (under-5) nutrition status,36.16,,,,,,,29.78,,,,,,23.1,,,,,,,,7.57,,,,,,,6.72,,,,,,4.58,,,,,,,,1.75,,,,,,,2.96,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,age,48-59 months,Africa,Southern Africa,Child (under-5) nutrition status,30.43,,,,,,,27.7,,,,,,20.61,,,,,,,,9.83,,,,,,,7.24,,,,,,3.95,,,,,,,,3.15,,,,,,,3.38,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Free from,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Overweight alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Stunting alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Stunting and overweight,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Wasting alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,Wasting and stunting,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,all,,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47,16.35,16.23,16.12,16.02,15.95,15.91,15.87,15.85,15.84,15.8,15.75,15.7,15.64,15.58,15.53
NAM,Namibia,education,None or primary,Africa,Southern Africa,Child (under-5) nutrition status,33.39,,,,,,,37.29,,,,,,28.55,,,,,,,,11.75,,,,,,,9.07,,,,,,10.21,,,,,,,,3.4,,,,,,,4.56,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,education,Secondary or higher,Africa,Southern Africa,Child (under-5) nutrition status,21.62,,,,,,,23.1,,,,,,17.4,,,,,,,,7.26,,,,,,,6.66,,,,,,7.26,,,,,,,,3.86,,,,,,,5.81,,,,,,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,location,Rural,Africa,Southern Africa,Child (under-5) nutrition status,30.83,,,,,,,31.75,,,,,,26.66,,,,,,,,11.02,,,,,,,8.47,,,,,,7.04,,,,,,,,2.52,,,,,,,3.25,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,location,Urban,Africa,Southern Africa,Child (under-5) nutrition status,25.03,,,,,,,23.82,,,,,,16.05,,,,,,,,7.11,,,,,,,5.66,,,,,,7.31,,,,,,,,5.46,,,,,,,7.62,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,pregnancy,All women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,pregnancy,Non-pregnant women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,pregnancy,Pregnant women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
